date,home,away,spread,homeWL,awayWL
1482465600000,ORL,LAL,19,0.41935483870967744,0.34375
1482465600000,DEN,ATL,-1,0.41379310344827586,0.4827586206896552
1482465600000,LAC,DAL,-2,0.7333333333333333,0.27586206896551724
1482465600000,POR,SAS,-20,0.41935483870967744,0.7931034482758621
1482638400000,LAL,LAC,9,0.3333333333333333,0.7096774193548387
1482638400000,NYK,BOS,-5,0.5517241379310345,0.5666666666666667
1482638400000,OKC,MIN,12,0.6,0.3103448275862069
1482638400000,CLE,GSW,1,0.7857142857142857,0.8709677419354839
1482638400000,SAS,CHI,19,0.8,0.4827586206896552
1482724800000,DET,CLE,16,0.4375,0.7931034482758621
1482724800000,ORL,MEM,10,0.4375,0.625
1482724800000,POR,TOR,-4,0.40625,0.7241379310344828
1482724800000,HOU,PHO,16,0.7096774193548387,0.3
1482724800000,SAC,PHI,2,0.43333333333333335,0.2413793103448276
1482724800000,MIN,ATL,14,0.3,0.5
1482724800000,BRK,CHO,2,0.2413793103448276,0.5666666666666667
1482724800000,WAS,MIL,5,0.4482758620689655,0.5
1482724800000,LAC,DEN,-4,0.6875,0.4
1482724800000,NOP,DAL,7,0.34375,0.3
1482724800000,CHI,IND,5,0.4666666666666667,0.4838709677419355
1482811200000,MIA,OKC,-12,0.3225806451612903,0.6129032258064516
1482811200000,DAL,HOU,-16,0.2903225806451613,0.71875
1482811200000,BOS,MEM,10,0.5806451612903226,0.6060606060606061
1482811200000,LAL,UTA,-2,0.35294117647058826,0.5806451612903226
1482897600000,DET,MIL,-25,0.45454545454545453,0.4827586206896552
1482897600000,DEN,MIN,2,0.41935483870967744,0.3225806451612903
1482897600000,WAS,IND,6,0.4666666666666667,0.46875
1482897600000,POR,SAC,13,0.3939393939393939,0.45161290322580644
1482897600000,NOP,LAC,4,0.36363636363636365,0.6666666666666666
1482897600000,GSW,TOR,10,0.84375,0.7333333333333333
1482897600000,CHI,BRK,2,0.4838709677419355,0.26666666666666666
1482897600000,SAS,PHO,21,0.8064516129032258,0.2903225806451613
1482897600000,ATL,NYK,4,0.4838709677419355,0.5333333333333333
1482897600000,ORL,CHO,-19,0.45454545454545453,0.5483870967741935
1482984000000,LAL,DAL,-12,0.34285714285714286,0.28125
1482984000000,CLE,BOS,6,0.7666666666666667,0.59375
1482984000000,CHO,MIA,9,0.5625,0.3125
1482984000000,UTA,PHI,17,0.59375,0.23333333333333334
1482984000000,MEM,OKC,34,0.5882352941176471,0.625
1482984000000,PHO,TOR,8,0.28125,0.7096774193548387
1483070400000,WAS,BRK,23,0.4838709677419355,0.25806451612903225
1483070400000,NOP,NYK,12,0.38235294117647056,0.5161290322580645
1483070400000,DEN,PHI,-2,0.4375,0.22580645161290322
1483070400000,ATL,DET,7,0.5,0.4411764705882353
1483070400000,IND,CHI,10,0.45454545454545453,0.5
1483070400000,MIN,MIL,17,0.3125,0.5
1483070400000,GSW,DAL,9,0.8484848484848485,0.30303030303030304
1483070400000,SAS,POR,16,0.8125,0.4117647058823529
1483070400000,HOU,LAC,24,0.7272727272727273,0.6470588235294118
1483070400000,BOS,MIA,3,0.5757575757575758,0.30303030303030304
1483156800000,UTA,PHO,5,0.6060606060606061,0.30303030303030304
1483156800000,CHI,MIL,-20,0.48484848484848486,0.4838709677419355
1483156800000,CHO,CLE,-12,0.5757575757575758,0.7741935483870968
1483156800000,OKC,LAC,26,0.6060606060606061,0.6285714285714286
1483156800000,SAC,MEM,-14,0.4375,0.6
1483156800000,HOU,NYK,7,0.7352941176470589,0.5
1483243200000,MIN,POR,-6,0.3333333333333333,0.4
1483243200000,ATL,SAS,2,0.5151515151515151,0.8181818181818182
1483243200000,MIA,DET,-9,0.29411764705882354,0.42857142857142855
1483243200000,IND,ORL,13,0.47058823529411764,0.4411764705882353
1483243200000,LAL,TOR,-9,0.3333333333333333,0.6875
1483329600000,CLE,NOP,8,0.78125,0.4
1483329600000,CHI,CHO,7,0.47058823529411764,0.5588235294117647
1483329600000,MIL,OKC,4,0.5,0.6176470588235294
1483329600000,HOU,WAS,10,0.7428571428571429,0.5
1483329600000,BRK,UTA,-12,0.25,0.6176470588235294
1483329600000,LAC,PHO,11,0.6111111111111112,0.29411764705882354
1483329600000,NYK,ORL,-12,0.48484848484848486,0.42857142857142855
1483329600000,GSW,DEN,8,0.8529411764705882,0.42424242424242425
1483416000000,SAS,TOR,28,0.7941176470588235,0.696969696969697
1483416000000,BOS,UTA,11,0.5882352941176471,0.6285714285714286
1483416000000,PHI,MIN,2,0.25,0.3235294117647059
1483416000000,DEN,SAC,-7,0.4117647058823529,0.42424242424242425
1483416000000,LAL,MEM,14,0.32432432432432434,0.6111111111111112
1483416000000,DAL,WAS,8,0.29411764705882354,0.48484848484848486
1483416000000,PHO,MIA,9,0.2857142857142857,0.2857142857142857
1483416000000,DET,IND,-5,0.4444444444444444,0.4857142857142857
1483502400000,GSW,POR,8,0.8571428571428571,0.4166666666666667
1483502400000,SAC,MIA,-5,0.4411764705882353,0.2777777777777778
1483502400000,CLE,CHI,-12,0.7878787878787878,0.4857142857142857
1483502400000,NYK,MIL,-1,0.47058823529411764,0.5151515151515151
1483502400000,ORL,ATL,-19,0.4444444444444444,0.5294117647058824
1483502400000,LAC,MEM,9,0.6216216216216216,0.5945945945945946
1483502400000,CHO,OKC,11,0.5428571428571428,0.6
1483588800000,TOR,UTA,8,0.6764705882352942,0.6111111111111112
1483588800000,HOU,OKC,2,0.75,0.5833333333333334
1483588800000,NOP,ATL,-5,0.3888888888888889,0.5428571428571428
1483588800000,DET,CHO,1,0.43243243243243246,0.5555555555555556
1483588800000,DEN,SAS,-28,0.4,0.8
1483588800000,IND,BRK,12,0.5,0.24242424242424243
1483588800000,DAL,PHO,-7,0.3142857142857143,0.3055555555555556
1483588800000,POR,LAL,9,0.40540540540540543,0.34210526315789475
1483675200000,ORL,HOU,-7,0.43243243243243246,0.7567567567567568
1483675200000,BRK,CLE,-8,0.23529411764705882,0.7647058823529411
1483675200000,BOS,PHI,4,0.6,0.2727272727272727
1483675200000,SAC,LAC,-8,0.42857142857142855,0.631578947368421
1483675200000,GSW,MEM,-9,0.8611111111111112,0.5789473684210527
1483675200000,LAL,MIA,27,0.3333333333333333,0.2972972972972973
1483675200000,MIL,NYK,-5,0.5294117647058824,0.45714285714285713
1483675200000,WAS,MIN,7,0.47058823529411764,0.3142857142857143
1483761600000,DAL,ATL,-15,0.3055555555555556,0.5555555555555556
1483761600000,CHI,TOR,5,0.5,0.6857142857142857
1483761600000,OKC,DEN,15,0.5675675675675675,0.3888888888888889
1483761600000,IND,NYK,14,0.5135135135135135,0.4722222222222222
1483761600000,BOS,NOP,9,0.6111111111111112,0.3783783783783784
1483761600000,SAS,CHO,17,0.8055555555555556,0.5405405405405406
1483761600000,MIN,UTA,-2,0.3055555555555556,0.5945945945945946
1483848000000,MEM,UTA,9,0.5897435897435898,0.6052631578947368
1483848000000,TOR,HOU,-7,0.6666666666666666,0.7631578947368421
1483848000000,PHO,CLE,-4,0.32432432432432434,0.7714285714285715
1483848000000,LAL,ORL,16,0.35,0.42105263157894735
1483848000000,BRK,PHI,-10,0.22857142857142856,0.2647058823529412
1483848000000,MIL,WAS,-6,0.5142857142857142,0.4857142857142857
1483848000000,SAC,GSW,-11,0.4166666666666667,0.8378378378378378
1483848000000,LAC,MIA,12,0.6410256410256411,0.2894736842105263
1483848000000,POR,DET,-1,0.42105263157894735,0.4473684210526316
1483934400000,CHI,OKC,-15,0.5135135135135135,0.5789473684210527
1483934400000,NYK,NOP,-14,0.4594594594594595,0.3684210526315789
1483934400000,MIN,DAL,9,0.2972972972972973,0.2972972972972973
1484020800000,WAS,CHI,2,0.5,0.5
1484020800000,SAC,DET,6,0.40540540540540543,0.46153846153846156
1484020800000,SAS,MIL,-2,0.8108108108108109,0.5
1484020800000,UTA,CLE,8,0.5897435897435898,0.7777777777777778
1484020800000,LAL,POR,-21,0.36585365853658536,0.41025641025641024
1484020800000,BRK,ATL,-20,0.2222222222222222,0.5675675675675675
1484020800000,GSW,MIA,12,0.8421052631578947,0.28205128205128205
1484020800000,TOR,BOS,8,0.6486486486486487,0.6216216216216216
1484020800000,HOU,CHO,7,0.7692307692307693,0.5263157894736842
1484107200000,BOS,WAS,9,0.6052631578947368,0.5135135135135135
1484107200000,PHI,NYK,1,0.2857142857142857,0.4473684210526316
1484107200000,LAC,ORL,9,0.65,0.41025641025641024
1484107200000,MIN,HOU,14,0.3157894736842105,0.775
1484107200000,OKC,MEM,8,0.5897435897435898,0.6
1484107200000,POR,CLE,16,0.425,0.7567567567567568
1484193600000,PHO,DAL,-5,0.3157894736842105,0.2894736842105263
1484193600000,NYK,CHI,15,0.4358974358974359,0.48717948717948717
1484193600000,GSW,DET,20,0.8461538461538461,0.45
1484193600000,DEN,IND,28,0.3783783783783784,0.5263157894736842
1484193600000,BRK,NOP,-9,0.21621621621621623,0.38461538461538464
1484193600000,SAS,LAL,40,0.7894736842105263,0.35714285714285715
1484280000000,POR,ORL,-6,0.43902439024390244,0.4
1484280000000,UTA,DET,33,0.6,0.43902439024390244
1484280000000,HOU,MEM,-5,0.7560975609756098,0.5853658536585366
1484280000000,MIL,MIA,8,0.5135135135135135,0.275
1484280000000,MIN,OKC,10,0.3333333333333333,0.6
1484280000000,TOR,BRK,19,0.6578947368421053,0.21052631578947367
1484280000000,ATL,BOS,-2,0.5789473684210527,0.6153846153846154
1484280000000,PHI,CHO,9,0.3055555555555556,0.5128205128205128
1484280000000,SAC,CLE,-12,0.42105263157894735,0.7368421052631579
1484366400000,UTA,ORL,7,0.6097560975609756,0.4146341463414634
1484366400000,WAS,PHI,16,0.5,0.32432432432432434
1484366400000,LAC,LAL,16,0.6585365853658537,0.3488372093023256
1484366400000,PHO,SAS,3,0.3076923076923077,0.7948717948717948
1484366400000,CHI,NOP,8,0.475,0.4
1484452800000,TOR,NYK,15,0.6666666666666666,0.45
1484452800000,ATL,MIL,13,0.5641025641025641,0.5263157894736842
1484452800000,MEM,CHI,-4,0.5952380952380952,0.4878048780487805
1484452800000,BRK,HOU,-25,0.20512820512820512,0.7380952380952381
1484452800000,LAL,DET,-5,0.3409090909090909,0.42857142857142855
1484452800000,DAL,MIN,11,0.3076923076923077,0.35
1484452800000,SAC,OKC,-4,0.41025641025641024,0.5853658536585366
1484539200000,LAC,OKC,22,0.6666666666666666,0.5952380952380952
1484539200000,PHO,UTA,-5,0.325,0.6190476190476191
1484539200000,WAS,POR,19,0.5128205128205128,0.42857142857142855
1484539200000,DEN,ORL,13,0.39473684210526316,0.40476190476190477
1484539200000,IND,NOP,3,0.5128205128205128,0.3902439024390244
1484539200000,BOS,CHO,10,0.625,0.5
1484539200000,MIL,PHI,-9,0.5128205128205128,0.3157894736842105
1484539200000,GSW,CLE,35,0.85,0.7435897435897436
1484539200000,NYK,ATL,-1,0.43902439024390244,0.575
1484625600000,BRK,TOR,-10,0.2,0.675
1484625600000,CHI,DAL,-1,0.5,0.325
1484625600000,LAL,DEN,-6,0.3333333333333333,0.41025641025641024
1484625600000,SAS,MIN,8,0.775,0.34146341463414637
1484625600000,MIA,HOU,6,0.2682926829268293,0.7441860465116279
1484712000000,GSW,OKC,21,0.8536585365853658,0.5813953488372093
1484712000000,DET,ATL,23,0.4418604651162791,0.5853658536585366
1484712000000,SAC,IND,-6,0.4,0.525
1484712000000,NOP,ORL,20,0.38095238095238093,0.3953488372093023
1484712000000,WAS,MEM,3,0.525,0.5813953488372093
1484712000000,CHO,POR,22,0.4878048780487805,0.4186046511627907
1484712000000,BOS,NYK,-11,0.6341463414634146,0.42857142857142855
1484712000000,PHI,TOR,5,0.3333333333333333,0.6829268292682927
1484712000000,HOU,MIL,19,0.7272727272727273,0.5
1484798400000,NYK,WAS,-3,0.4418604651162791,0.5365853658536586
1484798400000,LAC,MIN,-3,0.6744186046511628,0.3333333333333333
1484798400000,MIA,DAL,4,0.2857142857142857,0.34146341463414637
1484798400000,CLE,PHO,15,0.725,0.3170731707317073
1484798400000,SAS,DEN,14,0.7804878048780488,0.425
1484884800000,PHI,POR,1,0.35,0.4090909090909091
1484884800000,CHO,TOR,35,0.5,0.6666666666666666
1484884800000,MEM,SAC,16,0.5681818181818182,0.3902439024390244
1484884800000,DAL,UTA,-5,0.3333333333333333,0.627906976744186
1484884800000,ATL,CHI,9,0.5714285714285714,0.4883720930232558
1484884800000,LAL,IND,13,0.32608695652173914,0.5365853658536586
1484884800000,ORL,MIL,16,0.38636363636363635,0.4878048780487805
1484884800000,HOU,GSW,-17,0.7333333333333333,0.8571428571428571
1484884800000,NOP,BRK,-29,0.3953488372093023,0.1951219512195122
1484971200000,CHI,SAC,3,0.4772727272727273,0.38095238095238093
1484971200000,MIA,MIL,12,0.3023255813953488,0.47619047619047616
1484971200000,BOS,POR,-4,0.6190476190476191,0.4
1484971200000,DEN,LAC,25,0.4146341463414634,0.6590909090909091
1484971200000,CLE,SAS,-3,0.7317073170731707,0.7857142857142857
1484971200000,NYK,PHO,-2,0.4318181818181818,0.30952380952380953
1484971200000,CHO,BRK,7,0.5116279069767442,0.21428571428571427
1484971200000,ATL,PHI,17,0.5813953488372093,0.36585365853658536
1484971200000,UTA,IND,9,0.6363636363636364,0.5238095238095238
1484971200000,DET,WAS,1,0.45454545454545453,0.5476190476190477
1484971200000,MEM,HOU,-24,0.5777777777777777,0.717391304347826
1485057600000,ORL,GSW,-20,0.4,0.8604651162790697
1485057600000,MIN,DEN,3,0.3488372093023256,0.42857142857142855
1485057600000,TOR,PHO,-12,0.6511627906976745,0.32558139534883723
1485057600000,DAL,LAL,49,0.32558139534883723,0.3404255319148936
1485144000000,IND,NYK,-6,0.5116279069767442,0.4222222222222222
1485144000000,MIA,GSW,3,0.3181818181818182,0.8636363636363636
1485144000000,UTA,OKC,-2,0.6444444444444445,0.5681818181818182
1485144000000,DET,SAC,-5,0.4666666666666667,0.37209302325581395
1485144000000,BRK,SAS,-26,0.20930232558139536,0.7906976744186046
1485144000000,MIL,HOU,13,0.46511627906976744,0.723404255319149
1485144000000,ATL,LAC,-10,0.5909090909090909,0.6444444444444445
1485144000000,NOP,CLE,2,0.38636363636363635,0.7142857142857143
1485144000000,CHO,WAS,-10,0.5227272727272727,0.5348837209302325
1485230400000,PHI,LAC,11,0.35714285714285715,0.6521739130434783
1485230400000,DEN,UTA,10,0.4186046511627907,0.6304347826086957
1485230400000,WAS,BOS,15,0.5454545454545454,0.6046511627906976
1485230400000,PHO,MIN,-1,0.3409090909090909,0.36363636363636365
1485230400000,ORL,CHI,-8,0.391304347826087,0.4888888888888889
1485230400000,TOR,SAS,-2,0.6363636363636364,0.7954545454545454
1485316800000,MEM,TOR,2,0.5652173913043478,0.6222222222222222
1485316800000,MIL,PHI,-5,0.4772727272727273,0.37209302325581395
1485316800000,CLE,SAC,-4,0.6976744186046512,0.38636363636363635
1485316800000,BOS,HOU,11,0.5909090909090909,0.7083333333333334
1485316800000,POR,LAL,7,0.41304347826086957,0.3333333333333333
1485316800000,CHO,GSW,-10,0.5111111111111111,0.8444444444444444
1485316800000,DAL,NYK,8,0.3409090909090909,0.43478260869565216
1485316800000,CHI,ATL,-5,0.5,0.5777777777777777
1485316800000,NOP,OKC,-9,0.4,0.5777777777777777
1485316800000,BRK,MIA,-3,0.20454545454545456,0.3333333333333333
1485403200000,UTA,LAL,8,0.6170212765957447,0.32653061224489793
1485403200000,OKC,DAL,11,0.5869565217391305,0.35555555555555557
1485403200000,MIN,IND,-6,0.37777777777777777,0.5
1485403200000,DEN,PHO,7,0.4318181818181818,0.3333333333333333
1485489600000,CLE,BRK,8,0.6818181818181818,0.2
1485489600000,TOR,MIL,16,0.6086956521739131,0.4666666666666667
1485489600000,NOP,SAS,16,0.391304347826087,0.8
1485489600000,POR,MEM,3,0.425531914893617,0.574468085106383
1485489600000,NYK,CHO,3,0.425531914893617,0.5
1485489600000,BOS,ORL,30,0.6,0.3829787234042553
1485489600000,IND,SAC,4,0.5111111111111111,0.4
1485489600000,PHI,HOU,-5,0.38636363636363635,0.6938775510204082
1485489600000,ATL,WAS,-26,0.5869565217391305,0.5555555555555556
1485489600000,CHI,MIA,-12,0.48936170212765956,0.34782608695652173
1485576000000,PHO,DEN,-11,0.32608695652173914,0.4444444444444444
1485576000000,MIA,DET,13,0.3617021276595745,0.45652173913043476
1485576000000,MIN,BRK,20,0.3695652173913043,0.1956521739130435
1485576000000,MIL,BOS,-4,0.45652173913043476,0.6086956521739131
1485576000000,CHO,SAC,-3,0.48936170212765956,0.391304347826087
1485576000000,UTA,MEM,-7,0.625,0.5625
1485576000000,GSW,LAC,46,0.8478260869565217,0.6382978723404256
1485662400000,CLE,OKC,16,0.6888888888888889,0.5957446808510638
1485662400000,CHI,PHI,13,0.4791666666666667,0.37777777777777777
1485662400000,TOR,ORL,-1,0.6170212765957447,0.375
1485662400000,POR,GSW,-2,0.4375,0.851063829787234
1485662400000,ATL,NYK,3,0.574468085106383,0.4375
1485662400000,NOP,WAS,-13,0.40425531914893614,0.5652173913043478
1485662400000,IND,HOU,19,0.5217391304347826,0.7
1485662400000,SAS,DAL,-4,0.782608695652174,0.34782608695652173
1485748800000,BOS,DET,4,0.6170212765957447,0.44680851063829785
1485748800000,PHI,SAC,3,0.3695652173913043,0.40425531914893614
1485748800000,MIA,BRK,8,0.375,0.19148936170212766
1485748800000,DAL,CLE,7,0.3617021276595745,0.6956521739130435
1485748800000,MIN,ORL,6,0.3829787234042553,0.3877551020408163
1485748800000,PHO,MEM,-19,0.3191489361702128,0.5714285714285714
1485835200000,WAS,NYK,16,0.574468085106383,0.42857142857142855
1485835200000,HOU,SAC,22,0.6862745098039216,0.3958333333333333
1485835200000,POR,CHO,17,0.42857142857142855,0.4791666666666667
1485835200000,LAL,DEN,4,0.32,0.45652173913043476
1485835200000,TOR,NOP,2,0.6041666666666666,0.3958333333333333
1485835200000,SAS,OKC,14,0.7659574468085106,0.5833333333333334
1485921600000,BOS,TOR,5,0.625,0.6122448979591837
1485921600000,GSW,CHO,15,0.8541666666666666,0.46938775510204084
1485921600000,DET,NOP,20,0.4375,0.3877551020408163
1485921600000,MIA,ATL,23,0.3877551020408163,0.5833333333333334
1485921600000,DEN,MEM,-20,0.44680851063829785,0.58
1485921600000,UTA,MIL,16,0.6122448979591837,0.44680851063829785
1485921600000,DAL,PHI,18,0.375,0.3829787234042553
1485921600000,ORL,IND,-10,0.38,0.5319148936170213
1485921600000,CLE,MIN,28,0.6808510638297872,0.3958333333333333
1485921600000,BRK,NYK,-5,0.1875,0.42
1485921600000,PHO,LAC,-10,0.3125,0.625
1485921600000,OKC,CHI,-28,0.5714285714285714,0.4897959183673469
1486008000000,LAC,GSW,-13,0.6326530612244898,0.8571428571428571
1486008000000,WAS,LAL,8,0.5833333333333334,0.3333333333333333
1486008000000,SAS,PHI,16,0.7708333333333334,0.375
1486008000000,HOU,ATL,-5,0.6923076923076923,0.5714285714285714
1486094400000,BOS,LAL,6,0.6326530612244898,0.3269230769230769
1486094400000,DEN,MIL,4,0.4375,0.4375
1486094400000,SAC,PHO,-2,0.3877551020408163,0.30612244897959184
1486094400000,OKC,MEM,12,0.56,0.5882352941176471
1486094400000,BRK,IND,-9,0.1836734693877551,0.5416666666666666
1486094400000,HOU,CHI,4,0.6792452830188679,0.5
1486094400000,DET,MIN,8,0.4489795918367347,0.3877551020408163
1486094400000,ORL,TOR,8,0.37254901960784315,0.6
1486094400000,POR,DAL,-4,0.44,0.3877551020408163
1486180800000,ATL,ORL,27,0.58,0.38461538461538464
1486180800000,MIN,MEM,-8,0.38,0.5769230769230769
1486180800000,WAS,NOP,14,0.5918367346938775,0.38
1486180800000,SAC,GSW,3,0.38,0.86
1486180800000,NYK,CLE,-7,0.43137254901960786,0.6875
1486180800000,SAS,DEN,24,0.7755102040816326,0.4489795918367347
1486180800000,PHO,MIL,-25,0.32,0.42857142857142855
1486180800000,MIA,PHI,23,0.4,0.3673469387755102
1486180800000,UTA,CHO,7,0.62,0.46
1486180800000,IND,DET,21,0.5510204081632653,0.46
1486267200000,BRK,TOR,-8,0.18,0.5882352941176471
1486267200000,OKC,POR,6,0.5686274509803921,0.43137254901960786
1486267200000,BOS,LAC,5,0.64,0.62
1486353600000,DEN,DAL,23,0.44,0.4
1486353600000,SAC,CHI,-5,0.39215686274509803,0.49019607843137253
1486353600000,DET,PHI,17,0.45098039215686275,0.36
1486353600000,NOP,PHO,5,0.37254901960784315,0.3137254901960784
1486353600000,IND,OKC,3,0.56,0.5769230769230769
1486353600000,WAS,CLE,-5,0.6,0.6938775510204082
1486353600000,NYK,LAL,-14,0.4230769230769231,0.32075471698113206
1486353600000,ATL,UTA,-25,0.5882352941176471,0.6274509803921569
1486353600000,MIN,MIA,-2,0.37254901960784315,0.4117647058823529
1486353600000,TOR,LAC,9,0.5961538461538461,0.6078431372549019
1486353600000,MEM,SAS,15,0.5849056603773585,0.78
1486440000000,HOU,ORL,24,0.6851851851851852,0.37735849056603776
1486440000000,DAL,POR,-1,0.39215686274509803,0.4230769230769231
1486440000000,CHO,BRK,4,0.45098039215686275,0.17647058823529413
1486526400000,MIN,TOR,3,0.36538461538461536,0.6037735849056604
1486526400000,MEM,PHO,19,0.5925925925925926,0.3076923076923077
1486526400000,NOP,UTA,-33,0.38461538461538464,0.6346153846153846
1486526400000,DET,LAL,19,0.46153846153846156,0.3333333333333333
1486526400000,MIL,MIA,-18,0.44,0.4230769230769231
1486526400000,IND,CLE,-15,0.5686274509803921,0.7
1486526400000,GSW,CHI,31,0.8431372549019608,0.5
1486526400000,PHI,SAS,-8,0.35294117647058826,0.7647058823529411
1486526400000,BRK,WAS,-4,0.17307692307692307,0.5882352941176471
1486526400000,SAC,BOS,16,0.38461538461538464,0.6470588235294118
1486526400000,NYK,LAC,-4,0.41509433962264153,0.5961538461538461
1486526400000,ATL,DEN,11,0.5769230769230769,0.45098039215686275
1486612800000,CHO,HOU,-12,0.46153846153846156,0.6909090909090909
1486612800000,OKC,CLE,9,0.5660377358490566,0.7058823529411765
1486612800000,ORL,PHI,-1,0.37037037037037035,0.34615384615384615
1486612800000,POR,BOS,-9,0.4339622641509434,0.6346153846153846
1486612800000,DAL,UTA,7,0.38461538461538464,0.6415094339622641
1486699200000,BRK,MIA,-9,0.16981132075471697,0.4339622641509434
1486699200000,DET,SAS,-11,0.4716981132075472,0.7692307692307693
1486699200000,WAS,IND,5,0.5961538461538461,0.5576923076923077
1486699200000,MIL,LAL,-8,0.43137254901960786,0.32727272727272727
1486699200000,MEM,GSW,-15,0.6,0.8461538461538461
1486699200000,SAC,ATL,1,0.39622641509433965,0.5849056603773585
1486699200000,PHO,CHI,18,0.3018867924528302,0.49056603773584906
1486699200000,NYK,DEN,-8,0.4074074074074074,0.4423076923076923
1486699200000,MIN,NOP,-16,0.37735849056603776,0.37735849056603776
1486785600000,PHI,MIA,8,0.3584905660377358,0.4444444444444444
1486785600000,HOU,PHO,31,0.6964285714285714,0.3148148148148148
1486785600000,UTA,BOS,-8,0.6296296296296297,0.6415094339622641
1486785600000,DAL,ORL,32,0.39622641509433965,0.36363636363636365
1486785600000,CHO,LAC,-5,0.4528301886792453,0.6037735849056604
1486785600000,IND,MIL,-16,0.5471698113207547,0.4230769230769231
1486785600000,CLE,DEN,16,0.6923076923076923,0.4528301886792453
1486785600000,OKC,GSW,-16,0.5740740740740741,0.8490566037735849
1486872000000,TOR,DET,-1,0.5925925925925926,0.46296296296296297
1486872000000,MIN,CHI,28,0.37037037037037035,0.48148148148148145
1486872000000,SAC,NOP,6,0.4074074074074074,0.3888888888888889
1486872000000,NYK,SAS,4,0.4,0.7735849056603774
1486958400000,IND,SAS,-4,0.5370370370370371,0.7592592592592593
1486958400000,CHO,PHI,-6,0.4444444444444444,0.37037037037037035
1486958400000,MIA,ORL,-9,0.43636363636363634,0.35714285714285715
1486958400000,WAS,OKC,22,0.6037735849056604,0.5636363636363636
1486958400000,UTA,LAC,-16,0.6181818181818182,0.6111111111111112
1486958400000,DAL,BOS,-13,0.4074074074074074,0.6481481481481481
1486958400000,MIL,DET,13,0.4339622641509434,0.4727272727272727
1486958400000,DEN,GSW,22,0.4444444444444444,0.8518518518518519
1486958400000,PHO,NOP,-2,0.3090909090909091,0.38181818181818183
1486958400000,BRK,MEM,-9,0.16666666666666666,0.5892857142857143
1486958400000,POR,ATL,-5,0.42592592592592593,0.5740740740740741
1487044800000,CHI,TOR,11,0.4727272727272727,0.5818181818181818
1487044800000,MIN,CLE,-8,0.38181818181818183,0.6981132075471698
1487044800000,LAL,SAC,-1,0.3392857142857143,0.41818181818181815
1487131200000,GSW,SAC,23,0.8363636363636363,0.42857142857142855
1487131200000,MEM,NOP,-4,0.5964912280701754,0.39285714285714285
1487131200000,CLE,IND,9,0.7037037037037037,0.5272727272727272
1487131200000,BRK,MIL,-4,0.16363636363636364,0.4444444444444444
1487131200000,DEN,MIN,-13,0.45454545454545453,0.375
1487131200000,OKC,NYK,11,0.5535714285714286,0.4107142857142857
1487131200000,HOU,MIA,-8,0.7017543859649122,0.42857142857142855
1487131200000,BOS,PHI,8,0.6545454545454545,0.38181818181818183
1487131200000,TOR,CHO,5,0.5714285714285714,0.43636363636363634
1487131200000,PHO,LAL,36,0.30357142857142855,0.3333333333333333
1487131200000,DET,DAL,7,0.4642857142857143,0.4
1487131200000,ORL,SAS,-28,0.3684210526315789,0.7636363636363637
1487131200000,UTA,POR,23,0.6071428571428571,0.41818181818181815
1487131200000,LAC,ATL,15,0.6181818181818182,0.5818181818181818
1487217600000,CHI,BOS,1,0.48214285714285715,0.6607142857142857
1487217600000,IND,WAS,-13,0.5178571428571429,0.6111111111111112
1487822400000,DET,CHO,6,0.47368421052631576,0.42857142857142855
1487822400000,ORL,POR,-9,0.3620689655172414,0.4107142857142857
1487822400000,CLE,NYK,15,0.7090909090909091,0.40350877192982454
1487822400000,SAC,DEN,16,0.42105263157894735,0.44642857142857145
1487822400000,NOP,HOU,-30,0.40350877192982454,0.6896551724137931
1487822400000,GSW,LAC,10,0.8392857142857143,0.625
1487908800000,TOR,BOS,10,0.5789473684210527,0.6491228070175439
1487908800000,DEN,BRK,20,0.43859649122807015,0.16071428571428573
1487908800000,PHI,WAS,8,0.375,0.6181818181818182
1487908800000,LAC,SAS,-8,0.6140350877192983,0.7678571428571429
1487908800000,CHI,PHO,7,0.49122807017543857,0.3157894736842105
1487908800000,ATL,MIA,-18,0.5714285714285714,0.43859649122807015
1487908800000,MIN,DAL,13,0.38596491228070173,0.39285714285714285
1487908800000,MIL,UTA,-14,0.45454545454545453,0.6140350877192983
1487908800000,IND,MEM,10,0.5087719298245614,0.5862068965517241
1487908800000,OKC,LAL,17,0.5614035087719298,0.3275862068965517
1487995200000,SAC,CHO,-14,0.43103448275862066,0.42105263157894735
1487995200000,DAL,NOP,13,0.38596491228070173,0.39655172413793105
1487995200000,ORL,ATL,19,0.3559322033898305,0.5614035087719298
1487995200000,CLE,CHI,-18,0.7142857142857143,0.5
1487995200000,MIA,IND,18,0.4482758620689655,0.5172413793103449
1487995200000,NYK,PHI,1,0.39655172413793105,0.38596491228070173
1487995200000,HOU,MIN,12,0.6949152542372882,0.39655172413793105
1487995200000,GSW,BRK,17,0.8421052631578947,0.15789473684210525
1488081600000,DEN,MEM,-7,0.4482758620689655,0.576271186440678
1488081600000,TOR,POR,6,0.5862068965517241,0.42105263157894735
1488081600000,MIL,PHO,4,0.44642857142857145,0.3103448275862069
1488081600000,DET,BOS,-6,0.4827586206896552,0.6379310344827587
1488081600000,LAL,SAS,-21,0.3220338983050847,0.7719298245614035
1488081600000,LAC,CHO,3,0.603448275862069,0.43103448275862066
1488081600000,WAS,UTA,-10,0.6071428571428571,0.6206896551724138
